  Item ID   |                      Item Name                     |            Filepath
  0x338B    | Pink Pinwheel                                      |    romfs:/Item/Model/windmill.bcres
  0x338C    | Coffee                                             |    romfs:/Item/Model/takeout_coffee.bcres
  0x338D    | Fizzy Apple Juice                                  |    romfs:/Item/Model/sparkling_cider.bcres
  0x338E    | Beans                                              |    romfs:/Item/Model/mamemaki.bcres
  0x338F    | Good-Luck Roll                                     |    romfs:/Item/Model/ehoumaki.bcres
  0x3390    | Vanilla Soft-Serve                                 |    romfs:/Item/Model/softcream01.bcres
  0x3391    | Choco Soft-Serve                                   |    romfs:/Item/Model/softcream02.bcres
  0x3392    | Matcha Soft-Serve                                  |    romfs:/Item/Model/softcream03.bcres
  0x3393    | Swirl Soft-Serve                                   |    romfs:/Item/Model/softcream04.bcres
  0x3394    | Vanilla Ice Cream                                  |    romfs:/Item/Model/icecream01.bcres
  0x3395    | Strawberry Ice Cream                               |    romfs:/Item/Model/icecream02.bcres
  0x3396    | Lemon Double Scoop                                 |    romfs:/Item/Model/icecream03.bcres
  0x3397    | Mint Double Scoop                                  |    romfs:/Item/Model/icecream04.bcres
  0x3398    | Blue Glow Wand                                     |    romfs:/Item/Model/sticklight_blu.bcres
  0x3399    | Green Glow Wand                                    |    romfs:/Item/Model/sticklight_grn.bcres
  0x339A    | Pink Glow Wand                                     |    romfs:/Item/Model/sticklight_pnk.bcres
  0x339B    | Yellow Glow Wand                                   |    romfs:/Item/Model/sticklight_ylw.bcres
  0x339C    | Flower Fairy Wand                                  |    romfs:/Item/Model/stick_panepon.bcres
  0x339D    | Kiki And Lala Wand                                 |    romfs:/Item/Model/stick_kikirara.bcres
  0x339E    | Tweeter                                            |    romfs:/Item/Model/blowouts.bcres
  0x339F    | Fountain Firework                                  |    No Model (Likely a Sprite)
  0x33A0    | Used Firework                                      |    No Model (Likely a Sprite)
  0x33A1    | Santa Bag                                          |    romfs:/Item/Model/santa_bag.bcres
  0x33A2    | Mystery Bag                                        |    romfs:/Item/Model/santa_bag.bcres
  0x33A3    | Normal Coffee Beans                                |    No Model (Likely a Sprite)
  0x33A4    | Good Coffee Beans                                  |    No Model (Likely a Sprite)
  0x33A5    | Superb Coffee Beans                                |    No Model (Likely a Sprite)
  0x33A6    | Chocolate Coin                                     |    No Model (Likely a Sprite)
  0x33A7    | Custom Shirt                                       |    No Model (Likely a Sprite)
  0x33A8    | Pattern Easel                                      |    romfs:/Item/Model/myd_easel.bcres
  0x33A9    | Pattern Wall Canvas                                |    romfs:/Item/Model/myd_easel_wall.bcres
  0x33AA    | Custom Design Umbrella                             |    romfs:/Item/Model/myd_umb.bcres
  0x33AB    | Custom Design Horned Hat                           |    romfs:/Item/Model/myd_cap_horn.bcres
  0x33AC    | Custom Design Female Hat                           |    romfs:/Item/Model/myd_cap_cone.bcres
  0x33AD    | Custom Design Knit Hat                             |    romfs:/Item/Model/myd_cap_sphere.bcres
  0x33AE    | Custom Design T-Shirt                              |    No Model (Likely a Sprite)
  0x33AF    | Custom Design Tank Shirt                           |    No Model (Likely a Sprite)
  0x33B0    | Custom Design T-Shirt (Distorted Sleeves)          |    No Model (Likely a Sprite)
  0x33B1    | Custom Design Long Sleeve Shirt                    |    No Model (Likely a Sprite)
  0x33B2    | Custom Design Tank Dress                           |    No Model (Likely a Sprite)
  0x33B3    | Custom Design Sleeve Dress                         |    No Model (Likely a Sprite)
  0x33B4    | Custom Design Long Sleeve Dress                    |    No Model (Likely a Sprite)
  0x33B5    | Custom Design T-Shirt (Wall)                       |    No Model (Likely a Sprite)
  0x33B6    | Custom Design Tank Shirt (Wall)                    |    No Model (Likely a Sprite)
  0x33B7    | Custom Design T-Shirt (Distorted Sleeves) (Wall)   |    No Model (Likely a Sprite)
  0x33B8    | Custom Design Long Sleeve Shirt (Wall)             |    No Model (Likely a Sprite)
  0x33B9    | Custom Design Tank Dress (Wall)                    |    No Model (Likely a Sprite)
  0x33BA    | Custom Design Sleeve Dress (Wall)                  |    No Model (Likely a Sprite)
  0x33BB    | Custom Design Long Sleeve Dress (Wall)             |    No Model (Likely a Sprite)
  0x33BC    | Signature Sheet                                    |    No Model (Likely a Sprite)
  0x33BD    | Petition Form                                      |    No Model (Likely a Sprite)
  0x33BE    | Paper Scrap                                        |    No Model (Likely a Sprite)
  0x33BF    | Lost Item [Book]                                   |    No Model (Likely a Sprite)
  0x33C0    | Lost Item [Pouch]                                  |    No Model (Likely a Sprite)
  0x33C1    | Lost Item [Mitten]                                 |    No Model (Likely a Sprite)
  0x33C2    | Lost Item [Paper Bag]                              |    No Model (Likely a Sprite)
  0x33C3    | Book                                               |    No Model (Likely a Sprite)
  0x33C4    | Pouch                                              |    No Model (Likely a Sprite)
  0x33C5    | Mitten                                             |    No Model (Likely a Sprite)
  0x33C6    | Paper Bag                                          |    No Model (Likely a Sprite)
  0x33C7    | Towel                                              |    No Model (Likely a Sprite)
  0x33C8    | Fortune Cookie                                     |    No Model (Likely a Sprite)
  0x33C9    | Fortune #1                                         |    No Model (Likely a Sprite)
  0x33CA    | Fortune #2                                         |    No Model (Likely a Sprite)
  0x33CB    | Fortune #3                                         |    No Model (Likely a Sprite)
  0x33CC    | Fortune #46                                        |    No Model (Likely a Sprite)
  0x33CD    | Fortune #5                                         |    No Model (Likely a Sprite)
  0x33CE    | Fortune #49                                        |    No Model (Likely a Sprite)
  0x33CF    | Fortune #7                                         |    No Model (Likely a Sprite)
  0x33D0    | Fortune #8                                         |    No Model (Likely a Sprite)
  0x33D1    | Fortune #9                                         |    No Model (Likely a Sprite)
  0x33D2    | Fortune #10                                        |    No Model (Likely a Sprite)
  0x33D3    | Fortune #11                                        |    No Model (Likely a Sprite)
  0x33D4    | Fortune #12                                        |    No Model (Likely a Sprite)
  0x33D5    | Fortune #13                                        |    No Model (Likely a Sprite)
  0x33D6    | Fortune #14                                        |    No Model (Likely a Sprite)
  0x33D7    | Fortune #15                                        |    No Model (Likely a Sprite)
  0x33D8    | Fortune #50                                        |    No Model (Likely a Sprite)
  0x33D9    | Fortune #17                                        |    No Model (Likely a Sprite)
  0x33DA    | Fortune #18                                        |    No Model (Likely a Sprite)
  0x33DB    | Fortune #19                                        |    No Model (Likely a Sprite)
  0x33DC    | Fortune #20                                        |    No Model (Likely a Sprite)
  0x33DD    | Fortune #21                                        |    No Model (Likely a Sprite)
  0x33DE    | Fortune #22                                        |    No Model (Likely a Sprite)
  0x33DF    | Fortune #23                                        |    No Model (Likely a Sprite)
  0x33E0    | Fortune #24                                        |    No Model (Likely a Sprite)
  0x33E1    | Fortune #25                                        |    No Model (Likely a Sprite)
  0x33E2    | Fortune #26                                        |    No Model (Likely a Sprite)
  0x33E3    | Fortune #27                                        |    No Model (Likely a Sprite)
  0x33E4    | Fortune #28                                        |    No Model (Likely a Sprite)
  0x33E5    | Fortune #29                                        |    No Model (Likely a Sprite)
  0x33E6    | Fortune #48                                        |    No Model (Likely a Sprite)
  0x33E7    | Fortune #31                                        |    No Model (Likely a Sprite)
  0x33E8    | Fortune #32                                        |    No Model (Likely a Sprite)
  0x33E9    | Fortune #33                                        |    No Model (Likely a Sprite)
  0x33EA    | Fortune #34                                        |    No Model (Likely a Sprite)
  0x33EB    | Fortune #35                                        |    No Model (Likely a Sprite)
  0x33EC    | Fortune #36                                        |    No Model (Likely a Sprite)
  0x33ED    | Fortune #37                                        |    No Model (Likely a Sprite)
  0x33EE    | Fortune #47                                        |    No Model (Likely a Sprite)
  0x33EF    | Fortune #39                                        |    No Model (Likely a Sprite)
  0x33F0    | Fortune #40                                        |    No Model (Likely a Sprite)
  0x33F1    | Fortune #41                                        |    No Model (Likely a Sprite)
  0x33F2    | Fortune #42                                        |    No Model (Likely a Sprite)
  0x33F3    | Fortune #43                                        |    No Model (Likely a Sprite)
  0x33F4    | Fortune #44                                        |    No Model (Likely a Sprite)
  0x33F5    | Fortune #45                                        |    No Model (Likely a Sprite)
  0x33F6    | Fortune #4                                         |    No Model (Likely a Sprite)
  0x33F7    | Fortune #38                                        |    No Model (Likely a Sprite)
  0x33F8    | Fortune #30                                        |    No Model (Likely a Sprite)
  0x33F9    | Fortune #6                                         |    No Model (Likely a Sprite)
  0x33FA    | Fortune #16                                        |    No Model (Likely a Sprite)
  0x33FB    | Fortune #51                                        |    No Model (Likely a Sprite)
